Organization,Mission,Families,Educators,Workspace
South Arkansas Youth Services Inc,0.29366998081886553,0.32409502227575315,0.300142704186817,0.27603598567298415
DELTA MEMORIAL HOSPITAL,0.2176929029037611,0.23834257605273268,0.21870511580231777,0.2039673306389712
Arkansas Virtual Academy,0.037637468343914904,0.06287124591180915,0.04875056838214431,0.0556918716896051
Winthrop Rockefeller Trust Uw,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Mercy Hospital Booneville,0.09896288907794237,0.11177974696198545,0.12203630956813882,0.12401205018617145
ARKANSAS EARLY LEARNING INC,0.08796840421435448,0.10441707040863402,0.08518299997989842,0.09719998559576692
Area Agency On Aging of Western Arkansas Inc,0.21133937564943894,0.24638320580415807,0.2117030389589779,0.19144618456469764
Circle of Life,0.13196602584049433,0.16060832885719523,0.1474236710986967,0.11951311161878841
United Methodist Childrens Home Inc,0.265330522976872,0.2640856223590763,0.27640836367769184,0.2562899836664987
Jefferson Comprehensive Care System Inc,0.13098601586273584,0.17165368502775258,0.1440616269045102,0.1050279632207336
Mainline Health Systems Inc,0.11156321527382052,0.1533465986599558,0.13447851117738174,0.10012642125339888
Blue and You Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
East Arkansas Area Agency On Aging Inc,0.059243076310544374,0.0967774103938609,0.08907557364043617,0.0622320331712275
Arvac Inc,0.1678114727786748,0.21119834562962703,0.18196575609830035,0.1638971227822359
Integrity Inc,0.09894464314498808,0.12844176745069003,0.10176717540617353,0.10574395560913075
Wal Mart WalMart Associates in Critical Need Fund,0.1304187724453173,0.1536032218886202,0.1525773873533639,0.11860553835059018
ACCESS Group Inc,0.08350280701905277,0.10406037188285022,0.08189541814410983,0.0781672183798432
Arkansas Utility Protections Service Inc,0.26279340253013717,0.32301905671748843,0.30522672504111037,0.26530480158025993
University of Arkansas Fayetteville Campus Foundation Inc,0.26106681248185404,0.26627469008397653,0.22110258560660556,0.23835158953412017
Wood Lawn WoodLawn Inc,0.06493930749222832,0.08218413344649145,0.07993915116170125,0.07407960391806934
Arkansas Regional Organ Recovery Agency Inc,0.37957999302518075,0.41716810031076834,0.4027714112333314,0.38630597668667666
El Dorado Festivals & Events Inc,0.040134708789575146,0.06839277576011138,0.06454764765538112,0.06170650296412916
Abilities Unlimited of Jonesboro Incorporated,0.3444054868466684,0.37966727731965777,0.357485774348306,0.3211136578093913
McGehee Hospital Incorporated,0.34861143143741047,0.4025907529589583,0.3680720342677185,0.2951811129433939
LITTLE ROCK COMMUNITY MENTAL HEALTH CENTER INC,0.07348802699708079,0.11008840235537498,0.10011201106056955,0.06521158574002417
Southwest Arkansas Counseling and Mental Health Center Inc,0.23084461031462045,0.2543794746010879,0.2270759349410909,0.19292136863532006
"YOUTH HOME, INC",0.0909009384415318,0.11668522464935893,0.09551353990835709,0.08935112887290275
Farmers Electric Cooperative Corporation,0.08602084599965953,0.10937028138040661,0.11187284230873762,0.09520165831052985
Mercy Hospital Paris,0.09896288907794237,0.11177974696198545,0.12203630956813882,0.12401205018617145
Southern States Millwright Regional Council Ubcja CouncilUbcja,0.08232649572128059,0.11459173206854922,0.11118445144369837,0.08492962720637509
Mission Interests Committee,0.11890719028149743,0.14502237560505127,0.1260257460432168,0.12863645865217366
Ashley Chicot AshleyChicot Electric Cooperative Inc,0.2565906677323294,0.29075768945685887,0.2816847622742966,0.251424489365226
Greene Acres Nursing Home Assc Inc,0.3489238546354444,0.33610041438682914,0.3202456023494489,0.30556488239081536
Arkansas Baptist College,0.14441876010252275,0.16378780728626385,0.12455508992754549,0.1269281531566886
Mercy Hospital Ozark,0.09896288907794237,0.11177974696198545,0.12203630956813882,0.12401205018617145
The Jenkins Memorial Childrens Center and Jenkins Industries Inc,0.1921606580203039,0.2097632478297965,0.17899001500875833,0.1811378381944887
TheatreSquared,0.04549366769273555,0.08203833622767176,0.06795762579354969,0.06911039577631961
Arkansas Childrens Medical Group Pllc,0.0292047650221523,0.06270219971107094,0.05647376120997083,0.051023634946863905
SHARE FOUNDATION,0.05266273990691206,0.09011970380069334,0.07195815550247919,0.059431371839614
University of Central Arkansas Foundation Inc,0.14946935934029892,0.18149021960857126,0.1586936276416725,0.142233198085158
Mercy Health Foundation Northwest Arkansas,0.09896288907794237,0.11177974696198545,0.12203630956813882,0.12401205018617145
Methodist Nursing Home of Fort Smith Inc,0.15601971615808274,0.20108737444240976,0.19178617786577157,0.165125408302497
Little River Medical Center Inc,0.08379309967549542,0.12440358593098177,0.11104616123541056,0.08972209143354115
Area Agency On Aging of West Centra Arkansas Inc,0.18661060285450504,0.2367296477548172,0.20548979057548167,0.16677067850030514
Black River Area Development Corporation,0.07728083866658741,0.11578592641781094,0.10248468704437852,0.07637173527963081
George W Donaghey Foundation,0.15769803856203757,0.1634706640456307,0.16544528157698535,0.1576523313693453
Community Services Office of Hot Springs and Garland County Arkansa,0.12483545895868786,0.16291618979495093,0.1390556118372852,0.11251316035747916
Conway Regional Hospital Employees Medical Trust,0.20860758321570716,0.23674328073109618,0.21750647407968737,0.16592902036682622
Mercy Hospital Waldron,0.09896288907794237,0.11177974696198545,0.12203630956813882,0.12401205018617145
The Elizabeth Richardson Center,0.07440136993885182,0.09649960314146588,0.0853949727348653,0.06269714379889946
Advantages of Southeast Arkansas Inc,0.14181480367044041,0.16219450548387015,0.1274462296014487,0.13328837085295842
Progressive Eldercare Services Greene Inc,0.14872301634583263,0.18119145302714346,0.16612620612064521,0.13575297880966908
Families & Children Together Inc,0.09788378671693554,0.11587478414654195,0.09506255046752543,0.10140010568927982
The Academy,0.12148467613168612,0.14894796254728238,0.09581204737217586,0.1300847458247727
Pines - Progressive Eldercare Services Inc,0.14872301634583263,0.18119145302714346,0.16612620612064521,0.13575297880966908
Trinity Village Inc,0.3112472381563832,0.34709628733029996,0.31258534696864193,0.2764438690008225
"Independent Living Services, Inc.",0.20803630059043587,0.24864644376533118,0.23430333827198535,0.19772127231535863
American Case Management Association,0.14378517699905602,0.18697176881926647,0.15195698447103045,0.11578564336959274
Parkway Village Inc,0.133850865472393,0.16518690192268548,0.14874497644840068,0.11859838159796932
Network of Community Options Inc,0.07249517315788556,0.1252455151565276,0.09848711269917143,0.07856716219827276
Arkansas State University Red Wolves Foundation Inc,0.3230959529681037,0.34080305772152497,0.3094396204489479,0.30384239836099447
St Bernards Village Inc,0.08689423280151087,0.12073627082108451,0.12020649824534857,0.10493107364453447
Charles A Frueauff Foundation Inc,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Lighthouse Academies of Arkansas Inc,0.06392109814111424,0.08924888797596864,0.05134617321048318,0.07928069990192621
Arkansas Tech University Foundation,0.1350924832814715,0.17263183303845753,0.13398306970894225,0.12368298087105467
Somerset Senior Living at Premier,0.14872301634583263,0.18119145302714346,0.16612620612064521,0.13575297880966908
Civitan Center,0.08022571726852479,0.1041258083167027,0.08398756318054867,0.08651886177280532
Crowleys Ridge Development Council Inc,0.11289434178393709,0.1568395734171395,0.13668404616170027,0.12426199312061381
Vida June Moll Foundation Tr,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
CAPCA,0.11238076933493757,0.1638562024177017,0.12947843213450616,0.11770719028060439
Academics Plus Charter School Inc,0.07425847830155763,0.09741211601060795,0.06995692867429115,0.08670574455443814
Leo N Levi Memorial Hospital Association,0.0799591770862097,0.11227809533893618,0.104571969201804,0.07406446180793114
Progressive Eldercare Services Columbia Inc,0.1355344890007616,0.1661419385006354,0.15293212164684067,0.1252027753130115
Ouachita Behavioral Health and Wellness,0.09476147321062811,0.12299039952353419,0.11383369292969991,0.09124444653808572
"Focus, Inc.",0.05698555473914013,0.08369449518438687,0.0775084293459598,0.06994586291693061
Heifer International Foundation,0.1540358739850085,0.19122632731749223,0.17548713327339827,0.15926293183339446
Mid Delta MidDelta Community Services Inc,0.07489487852111243,0.09031367207086183,0.0846621679663786,0.08120200276751777
"Presbyterian Village, Inc.",0.07067553511076496,0.10150370559751809,0.09008482227002368,0.07335951626676895
Counseling Clinic Inc,0.16715377556858102,0.19741485346919974,0.19188999556848985,0.16105088950995916
C B King Memorial School Inc,0.2159277355632745,0.22315460357244166,0.20221056003618976,0.2020498835130332
Lawrence Memorial Health Foundation,0.05733672496403208,0.08883789811711473,0.07740067883522483,0.05224996244367197
Nabholz Companies Voluntary Employee Benefits Tr,0.16071719068908308,0.19731785100890098,0.1675445278439991,0.13420423929827496
Endeavor Foundation Charitable Support,0.15645970324758518,0.18917366251557932,0.18750387830144766,0.17895316209087964
Tyson Foundation Inc,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Central Arkansas Christian Schools Incorporated,0.10111861696846425,0.13369917443154622,0.09294785420138252,0.11117321282348258
Cabun Rural Health Services Inc,0.09844090594822952,0.13737675774760494,0.12114395414605161,0.0837119619424691
Life Styles Inc,0.08389870762855345,0.11438712577531462,0.08552181848387563,0.07282058600999908
The New School,0.09562232601232756,0.1092071672690419,0.07127387093712179,0.10562401699330592
Fort Smith Emergency Medical Services,0.32614277235519185,0.3630711432098713,0.3407155094202844,0.28722532063590667
Dewitt Hospital and Nursing Home Inc,0.12829534549673072,0.16505272584561825,0.14305716227680454,0.11447578400919767
Country Club of Little Rock,0.23115295069139674,0.28477702171877906,0.24970391524445257,0.22208287596539478
Stepping Stone School Inc for Exceptional Children Inc,0.19154743868145196,0.22273336818061495,0.19080122962781132,0.17154106432218919
Progressive Eldercare Services Saline Inc,0.1355344890007616,0.1661419385006354,0.15293212164684067,0.1252027753130115
Arkansas Higher Education,0.15553993978095726,0.1919348448320749,0.15763831546328333,0.12471998422755814
Pleasant Valley Country Club,0.29597522890649297,0.3128514378635675,0.2973952905821816,0.2865910040750771
The Children's Museum of Northwest Arkansas,0.0774041659863306,0.08643439028791977,0.06684129184271315,0.09755824542260516
Progressive Eldercare Services Bryant Inc,0.1355344890007616,0.1661419385006354,0.15293212164684067,0.1252027753130115
Quapaw House Inc,0.18869791430004768,0.22710240436247486,0.20434292563428003,0.17111344838176212
Teen Challenge Womens Ministries Inc,0.11614524471524557,0.1252096168068898,0.13003748347359612,0.1362816188519007
Kaiser Foundation Health Plan Inc,0.10725616790827686,0.15500738443932782,0.13200977565951466,0.09967058880550017
Dignity Health Medical Foundation,0.125082607650155,0.16693155379129643,0.146091787661091,0.11400896454929643
Dignity Health,0.047578149292102356,0.08877041749008163,0.07738004901727391,0.05981590338807852
The Board of Trustees of the Leland Stanford Junior University,0.06704387721295335,0.06937080736980628,0.08437865887689555,0.0849759267205964
University of Southern California,0.09529128939945697,0.12812280800623876,0.09020031497093561,0.0926082363195132
Delta Dental of California,0.14205719806701766,0.18627515142843432,0.15618518883323673,0.12120311186325372
Stanford Health Care 227,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Kaiser Foundation Health Plan of the Mid Atlantic States Inc,0.10725616790827686,0.15500738443932782,0.13200977565951466,0.09967058880550017
Kaiser Foundation Health Plan of the Northwest,0.10725616790827686,0.15500738443932782,0.13200977565951466,0.09967058880550017
Sutter Bay Hospitals,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Kaiser Foundation Health Plan of Colorado,0.10725616790827686,0.15500738443932782,0.13200977565951466,0.09967058880550017
Cedars Sinai CedarsSinai,0.13035136961093585,0.1823465153331485,0.14119823279253407,0.11569159815141006
California Institute of Technology,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Schwab Charitable Fund,0.11065917228501443,0.14432682057471324,0.13552738814991683,0.1161156936132407
Sutter Valley Hospitals,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Scripps Health,0.22711369460920372,0.24671392785609103,0.23081075137779117,0.2029691594076356
Silicon Valley Community Foundation,0.11644795711227651,0.1599267853181009,0.12665376372931236,0.12108009498385153
Sutter Bay Medical Foundation,0.14578774209893375,0.1921422562864421,0.1592371181983364,0.1299622192540245
Scan Health Plan,0.1444102788446585,0.1575059427755532,0.16024963363431277,0.15402879410232528
Wells Fargo & Company Employee Benefit Trust,0.15356199640250945,0.19085152831344365,0.1701205525333298,0.12300100607037756
Memorial Health Services Group Return,0.10960823615568094,0.14837861116957807,0.11909389636417445,0.10703877426512387
Chan Zuckerberg Initiative Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Kaiser Foundation Health Plan of Georgia Inc,0.10725616790827686,0.15500738443932782,0.13200977565951466,0.09967058880550017
Lucile Salter Packard Childrens Hospital at Stanford,0.31406768074770897,0.34682617569520247,0.33797558952955686,0.31343351936735575
Sutter Health,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Genentech Patient Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Community Medical Centers,0.1039153686663924,0.14372469780346964,0.12001444298601915,0.09226093137531088
Sharp Healthcare,0.09223841495394458,0.14375457149462922,0.1251951442001421,0.09557652424487018
John Muir Health,0.16041004559495675,0.19846789938524156,0.17501821573292964,0.14810817819842725
Children's Hospital Los Angeles,0.14041422873329146,0.1576526503664406,0.16738157175459834,0.16652645488867135
